symbol,date,open,close,high,low,volume,factor
^NSEI,2016-04-07,7630.39990234375,7546.4501953125,7630.75,7535.85009765625,234400,1.0
^NSEI,2016-04-08,7542.35009765625,7555.2001953125,7569.35009765625,7526.7001953125,143400,1.0
^NSEI,2016-04-11,7577.7998046875,7671.39990234375,7678.7998046875,7516.85009765625,179800,1.0
^NSEI,2016-04-12,7669.25,7708.9501953125,7717.39990234375,7663.35009765625,163400,1.0
^NSEI,2016-04-13,7777.14990234375,7850.4501953125,7864.7998046875,7772.2001953125,220400,1.0
^NSEI,2016-04-18,7908.14990234375,7914.7001953125,7920.60009765625,7842.75,184600,1.0
^NSEI,2016-04-20,7950.0498046875,7914.75,7950.39990234375,7877.5498046875,205300,1.0
^NSEI,2016-04-21,7953.64990234375,7912.0498046875,7978.4501953125,7884.10009765625,223700,1.0
^NSEI,2016-04-22,7891.7998046875,7899.2998046875,7923.35009765625,7873.35009765625,183300,1.0
^NSEI,2016-04-25,7894.7998046875,7855.0498046875,7911.0,7827.0,146300,1.0
^NSEI,2016-04-26,7828.14990234375,7962.64990234375,7974.5,7822.5498046875,202400,1.0
^NSEI,2016-04-27,7942.0,7979.89990234375,7991.0,7940.5498046875,206800,1.0
^NSEI,2016-04-28,7967.39990234375,7847.25,7992.0,7834.4501953125,292500,1.0
^NSEI,2016-04-29,7844.25,7849.7998046875,7889.0498046875,7788.7001953125,243700,1.0
^NSEI,2016-05-02,7822.7001953125,7805.89990234375,7829.7998046875,7777.2998046875,146300,1.0
^NSEI,2016-05-03,7824.7998046875,7747.0,7890.25,7735.14990234375,186500,1.0
^NSEI,2016-05-04,7724.14990234375,7706.5498046875,7749.0,7697.25,199700,1.0
^NSEI,2016-05-05,7731.0,7735.5,7777.5498046875,7706.85009765625,185100,1.0
^NSEI,2016-05-06,7717.64990234375,7733.4501953125,7738.89990234375,7678.35009765625,163600,1.0
^NSEI,2016-05-09,7755.25,7866.0498046875,7873.64990234375,7753.5498046875,160600,1.0
^NSEI,2016-05-10,7873.5498046875,7887.7998046875,7896.89990234375,7837.7001953125,162000,1.0
^NSEI,2016-05-11,7804.64990234375,7848.85009765625,7893.10009765625,7780.89990234375,214100,1.0
^NSEI,2016-05-12,7871.4501953125,7900.39990234375,7916.0498046875,7849.64990234375,152700,1.0
^NSEI,2016-05-13,7881.0,7814.89990234375,7881.0,7784.2001953125,179500,1.0
^NSEI,2016-05-16,7831.2001953125,7860.75,7873.89990234375,7772.14990234375,205200,1.0
^NSEI,2016-05-17,7896.85009765625,7890.75,7940.10009765625,7879.7001953125,183400,1.0
^NSEI,2016-05-18,7846.75,7870.14990234375,7882.0498046875,7810.75,156400,1.0
^NSEI,2016-05-19,7875.5,7783.39990234375,7876.2001953125,7766.7998046875,170400,1.0
^NSEI,2016-05-20,7792.2001953125,7749.7001953125,7812.39990234375,7735.75,157000,1.0
^NSEI,2016-05-23,7813.9501953125,7731.0498046875,7820.60009765625,7722.2001953125,172000,1.0
^NSEI,2016-05-24,7738.0498046875,7748.85009765625,7761.5498046875,7715.7998046875,147000,1.0
^NSEI,2016-05-25,7811.7998046875,7934.89990234375,7941.2001953125,7809.2998046875,176200,1.0
^NSEI,2016-05-26,7974.4501953125,8069.64990234375,8083.0,7948.5,264300,1.0
^NSEI,2016-05-27,8081.9501953125,8156.64990234375,8164.2001953125,8077.0498046875,260900,1.0
^NSEI,2016-05-30,8166.5,8178.5,8200.0,8150.7998046875,247400,1.0
^NSEI,2016-05-31,8209.849609375,8160.10009765625,8213.599609375,8134.2998046875,471000,1.0
^NSEI,2016-06-01,8179.2001953125,8179.9501953125,8215.349609375,8171.0498046875,194400,1.0
^NSEI,2016-06-02,8156.89990234375,8218.9501953125,8229.5,8154.75,181700,1.0
^NSEI,2016-06-03,8246.2001953125,8220.7998046875,8262.0,8209.849609375,379000,1.0
^NSEI,2016-06-06,8228.75,8201.0498046875,8234.7001953125,8186.0498046875,171600,1.0
^NSEI,2016-06-07,8235.5498046875,8266.4501953125,8294.9501953125,8216.400390625,241900,1.0
^NSEI,2016-06-08,8285.5,8273.0498046875,8288.900390625,8252.0498046875,174300,1.0
^NSEI,2016-06-09,8273.349609375,8203.599609375,8273.349609375,8184.60009765625,174900,1.0
^NSEI,2016-06-10,8180.25,8170.0498046875,8265.599609375,8162.85009765625,182200,1.0
^NSEI,2016-06-13,8102.25,8110.60009765625,8125.25,8063.89990234375,169700,1.0
^NSEI,2016-06-14,8134.39990234375,8108.85009765625,8134.9501953125,8069.5,145500,1.0
^NSEI,2016-06-15,8139.39990234375,8206.599609375,8213.2001953125,8123.14990234375,169800,1.0
^NSEI,2016-06-16,8180.64990234375,8140.75,8180.64990234375,8074.4501953125,189200,1.0
