symbol,date,open,close,high,low,volume,factor
^NSEI,2023-09-29,19581.19921875,19638.30078125,19726.25,19551.05078125,243500,1.0
^NSEI,2023-10-03,19622.400390625,19528.75,19623.19921875,19479.650390625,221700,1.0
^NSEI,2023-10-04,19446.30078125,19436.099609375,19457.80078125,19333.599609375,277100,1.0
^NSEI,2023-10-05,19521.849609375,19545.75,19576.94921875,19487.30078125,234900,1.0
^NSEI,2023-10-06,19621.19921875,19653.5,19675.75,19589.400390625,159100,1.0
^NSEI,2023-10-09,19539.44921875,19512.349609375,19588.94921875,19480.5,165100,1.0
^NSEI,2023-10-10,19565.599609375,19689.849609375,19717.80078125,19565.44921875,216600,1.0
^NSEI,2023-10-11,19767.0,19811.349609375,19839.19921875,19756.94921875,213700,1.0
^NSEI,2023-10-12,19822.69921875,19794.0,19843.30078125,19772.650390625,217900,1.0
^NSEI,2023-10-13,19654.55078125,19751.05078125,19805.400390625,19635.30078125,255000,1.0
^NSEI,2023-10-16,19737.25,19731.75,19781.30078125,19691.849609375,181000,1.0
^NSEI,2023-10-17,19843.19921875,19811.5,19849.75,19775.650390625,185800,1.0
^NSEI,2023-10-18,19820.44921875,19671.099609375,19840.94921875,19659.94921875,198900,1.0
^NSEI,2023-10-19,19545.19921875,19624.69921875,19681.80078125,19512.349609375,230300,1.0
^NSEI,2023-10-20,19542.150390625,19542.650390625,19593.80078125,19518.69921875,198300,1.0
^NSEI,2023-10-23,19521.599609375,19281.75,19556.849609375,19257.849609375,176000,1.0
^NSEI,2023-10-25,19286.44921875,19122.150390625,19347.30078125,19074.150390625,225300,1.0
^NSEI,2023-10-26,19027.25,18857.25,19041.69921875,18837.849609375,300400,1.0
^NSEI,2023-10-27,18928.75,19047.25,19076.150390625,18926.650390625,205200,1.0
^NSEI,2023-10-30,19053.400390625,19140.900390625,19158.5,18940.0,180100,1.0
^NSEI,2023-10-31,19232.94921875,19079.599609375,19233.69921875,19056.44921875,206000,1.0
^NSEI,2023-11-01,19064.05078125,18989.150390625,19096.05078125,18973.69921875,194100,1.0
^NSEI,2023-11-02,19120.0,19133.25,19175.25,19064.150390625,245600,1.0
^NSEI,2023-11-03,19241.0,19230.599609375,19276.25,19210.900390625,189500,1.0
^NSEI,2023-11-06,19345.849609375,19411.75,19423.0,19309.69921875,180700,1.0
^NSEI,2023-11-07,19404.05078125,19406.69921875,19423.5,19329.099609375,198700,1.0
^NSEI,2023-11-08,19449.599609375,19443.5,19464.400390625,19401.5,195000,1.0
^NSEI,2023-11-09,19457.400390625,19395.30078125,19463.900390625,19378.349609375,208400,1.0
^NSEI,2023-11-10,19351.849609375,19425.349609375,19451.30078125,19329.44921875,152200,1.0
^NSEI,2023-11-13,19486.75,19443.55078125,19494.400390625,19414.75,189300,1.0
^NSEI,2023-11-15,19651.400390625,19675.44921875,19693.19921875,19579.650390625,291500,1.0
^NSEI,2023-11-16,19674.69921875,19765.19921875,19875.25,19627.0,282700,1.0
^NSEI,2023-11-17,19674.75,19731.80078125,19806.0,19667.44921875,236800,1.0
^NSEI,2023-11-20,19731.150390625,19694.0,19756.44921875,19670.5,173800,1.0
^NSEI,2023-11-21,19770.900390625,19783.400390625,19829.099609375,19754.05078125,195000,1.0
^NSEI,2023-11-22,19784.0,19811.849609375,19825.55078125,19703.849609375,184500,1.0
^NSEI,2023-11-23,19828.44921875,19802.0,19875.150390625,19786.75,170000,1.0
^NSEI,2023-11-24,19809.599609375,19794.69921875,19832.849609375,19768.849609375,145900,1.0
^NSEI,2023-11-28,19844.650390625,19889.69921875,19916.849609375,19800.0,229600,1.0
^NSEI,2023-11-29,19976.55078125,20096.599609375,20104.650390625,19956.30078125,236200,1.0
^NSEI,2023-11-30,20108.5,20133.150390625,20158.69921875,20015.849609375,486600,1.0
^NSEI,2023-12-01,20194.099609375,20267.900390625,20291.55078125,20183.69921875,265800,1.0
^NSEI,2023-12-04,20601.94921875,20686.80078125,20702.650390625,20507.75,381100,1.0
^NSEI,2023-12-05,20808.900390625,20855.099609375,20864.05078125,20711.150390625,421000,1.0
^NSEI,2023-12-06,20950.75,20937.69921875,20961.94921875,20852.150390625,359200,1.0
^NSEI,2023-12-07,20932.400390625,20901.150390625,20941.25,20850.80078125,275000,1.0
^NSEI,2023-12-08,20934.099609375,20969.400390625,21006.099609375,20862.69921875,292400,1.0
^NSEI,2023-12-11,20965.30078125,20997.099609375,21026.099609375,20923.69921875,212900,1.0
^NSEI,2023-12-12,21018.55078125,20906.400390625,21037.900390625,20867.150390625,244900,1.0
^NSEI,2023-12-13,20929.75,20926.349609375,20950.0,20769.5,260300,1.0
^NSEI,2023-12-14,21110.400390625,21182.69921875,21210.900390625,21074.44921875,334400,1.0
^NSEI,2023-12-15,21287.44921875,21456.650390625,21492.30078125,21235.30078125,508800,1.0
^NSEI,2023-12-18,21434.80078125,21418.650390625,21482.80078125,21365.349609375,249700,1.0
^NSEI,2023-12-19,21477.650390625,21453.099609375,21505.05078125,21337.75,249800,1.0
^NSEI,2023-12-20,21543.5,21150.150390625,21593.0,21087.349609375,363900,1.0
^NSEI,2023-12-21,21033.94921875,21255.05078125,21288.349609375,20976.80078125,277500,1.0
^NSEI,2023-12-22,21295.849609375,21349.400390625,21390.5,21232.44921875,284700,1.0
^NSEI,2023-12-26,21365.19921875,21441.349609375,21477.150390625,21329.44921875,219500,1.0
^NSEI,2023-12-27,21497.650390625,21654.75,21675.75,21495.80078125,256500,1.0
^NSEI,2023-12-28,21715.0,21778.69921875,21801.44921875,21678.0,393100,1.0
^NSEI,2023-12-29,21737.650390625,21731.400390625,21770.30078125,21676.900390625,270900,1.0
^NSEI,2024-01-01,21727.75,21741.900390625,21834.349609375,21680.849609375,154000,1.0
^NSEI,2024-01-02,21751.349609375,21665.80078125,21755.599609375,21555.650390625,263700,1.0
^NSEI,2024-01-03,21661.099609375,21517.349609375,21677.0,21500.349609375,311900,1.0
^NSEI,2024-01-04,21605.80078125,21658.599609375,21685.650390625,21564.55078125,339200,1.0
^NSEI,2024-01-05,21705.75,21710.80078125,21749.599609375,21629.19921875,309300,1.0
^NSEI,2024-01-08,21747.599609375,21513.0,21763.94921875,21492.900390625,231500,1.0
^NSEI,2024-01-09,21653.599609375,21544.849609375,21724.44921875,21517.849609375,228600,1.0
^NSEI,2024-01-10,21529.30078125,21618.69921875,21641.849609375,21448.650390625,217000,1.0
^NSEI,2024-01-11,21688.0,21647.19921875,21726.5,21593.75,212500,1.0
^NSEI,2024-01-12,21773.55078125,21894.55078125,21928.25,21715.150390625,294700,1.0
^NSEI,2024-01-15,22053.150390625,22097.44921875,22115.55078125,21963.55078125,345500,1.0
^NSEI,2024-01-16,22080.5,22032.30078125,22124.150390625,21969.80078125,292400,1.0
^NSEI,2024-01-17,21647.25,21571.94921875,21851.5,21550.44921875,456000,1.0
^NSEI,2024-01-18,21414.19921875,21462.25,21539.400390625,21285.55078125,387300,1.0
^NSEI,2024-01-19,21615.19921875,21622.400390625,21670.599609375,21575.0,343100,1.0
^NSEI,2024-01-23,21716.69921875,21238.80078125,21750.25,21192.599609375,449700,1.0
^NSEI,2024-01-24,21185.25,21453.94921875,21482.349609375,21137.19921875,407500,1.0
^NSEI,2024-01-25,21454.599609375,21352.599609375,21459.0,21247.05078125,418100,1.0
^NSEI,2024-01-29,21433.099609375,21737.599609375,21763.25,21429.599609375,376700,1.0
^NSEI,2024-01-30,21775.75,21522.099609375,21813.05078125,21501.80078125,375100,1.0
^NSEI,2024-01-31,21487.25,21725.69921875,21741.349609375,21448.849609375,410600,1.0
^NSEI,2024-02-01,21780.650390625,21697.44921875,21832.94921875,21658.75,332500,1.0
^NSEI,2024-02-02,21812.75,21853.80078125,22126.80078125,21805.55078125,442800,1.0
^NSEI,2024-02-05,21921.05078125,21771.69921875,21964.30078125,21726.94921875,440800,1.0
^NSEI,2024-02-06,21825.19921875,21929.400390625,21951.400390625,21737.55078125,371000,1.0
^NSEI,2024-02-07,22045.05078125,21930.5,22053.30078125,21860.150390625,346300,1.0
^NSEI,2024-02-08,22009.650390625,21717.94921875,22011.05078125,21665.30078125,491100,1.0
^NSEI,2024-02-09,21727.0,21782.5,21804.44921875,21629.900390625,349200,1.0
^NSEI,2024-02-12,21800.80078125,21616.05078125,21831.69921875,21574.75,287400,1.0
^NSEI,2024-02-13,21664.30078125,21743.25,21766.80078125,21543.349609375,365800,1.0
^NSEI,2024-02-14,21578.150390625,21840.05078125,21870.849609375,21530.19921875,359100,1.0
^NSEI,2024-02-15,21906.55078125,21910.75,21953.849609375,21794.80078125,345400,1.0
^NSEI,2024-02-16,22020.30078125,22040.69921875,22068.650390625,21968.94921875,343900,1.0
^NSEI,2024-02-19,22103.44921875,22122.25,22186.650390625,22021.05078125,0,1.0
^NSEI,2024-02-20,22099.19921875,22196.94921875,22215.599609375,22045.849609375,295700,1.0
^NSEI,2024-02-21,22248.849609375,22055.05078125,22249.400390625,21997.94921875,364500,1.0
^NSEI,2024-02-22,22081.55078125,22217.44921875,22252.5,21875.25,343500,1.0
^NSEI,2024-02-23,22290.0,22212.69921875,22297.5,22186.099609375,226000,1.0
^NSEI,2024-02-26,22169.19921875,22122.05078125,22202.150390625,22075.150390625,207800,1.0
^NSEI,2024-02-27,22090.19921875,22198.349609375,22218.25,22085.650390625,252200,1.0
^NSEI,2024-02-28,22214.099609375,21951.150390625,22229.150390625,21915.849609375,203000,1.0
^NSEI,2024-02-29,21935.19921875,21982.80078125,22060.55078125,21860.650390625,360200,1.0
^NSEI,2024-03-01,22048.30078125,22338.75,22353.30078125,22047.75,351500,1.0
^NSEI,2024-03-04,22403.5,22405.599609375,22440.900390625,22358.30078125,298800,1.0
^NSEI,2024-03-05,22371.25,22356.30078125,22416.900390625,22269.150390625,296200,1.0
^NSEI,2024-03-06,22327.5,22474.05078125,22497.19921875,22224.349609375,312300,1.0
^NSEI,2024-03-07,22505.30078125,22493.55078125,22525.650390625,22430.0,379900,1.0
^NSEI,2024-03-11,22517.5,22332.650390625,22526.599609375,22307.25,277900,1.0
^NSEI,2024-03-12,22334.44921875,22335.69921875,22452.55078125,22256.0,299200,1.0
^NSEI,2024-03-13,22432.19921875,21997.69921875,22446.75,21905.650390625,493300,1.0
^NSEI,2024-03-14,21982.55078125,22146.650390625,22204.599609375,21917.5,426700,1.0
^NSEI,2024-03-15,22064.849609375,22023.349609375,22120.900390625,21931.69921875,661500,1.0
^NSEI,2024-03-18,21990.099609375,22055.69921875,22123.69921875,21916.55078125,356300,1.0
^NSEI,2024-03-19,21946.44921875,21817.44921875,21978.30078125,21793.099609375,344200,1.0
^NSEI,2024-03-20,21843.900390625,21839.099609375,21930.900390625,21710.19921875,312400,1.0
^NSEI,2024-03-21,21989.900390625,22011.94921875,22080.94921875,21941.30078125,353200,1.0
^NSEI,2024-03-22,21932.19921875,22096.75,22180.69921875,21883.30078125,388700,1.0
^NSEI,2024-03-26,21947.900390625,22004.69921875,22073.19921875,21947.55078125,328400,1.0
^NSEI,2024-03-27,22053.94921875,22123.650390625,22193.599609375,22052.849609375,409100,1.0
^NSEI,2024-03-28,22163.599609375,22326.900390625,22516.0,22163.599609375,410500,1.0
^NSEI,2024-04-01,22455.0,22462.0,22529.94921875,22427.75,0,1.0
^NSEI,2024-04-02,22458.80078125,22453.30078125,22497.599609375,22388.150390625,289500,1.0
^NSEI,2024-04-03,22385.69921875,22434.650390625,22521.099609375,22346.5,309600,1.0
^NSEI,2024-04-04,22592.099609375,22514.650390625,22619.0,22303.80078125,401000,1.0
^NSEI,2024-04-05,22486.400390625,22513.69921875,22537.599609375,22427.599609375,242200,1.0
^NSEI,2024-04-08,22578.349609375,22666.30078125,22697.30078125,22550.349609375,227600,1.0
^NSEI,2024-04-09,22765.099609375,22642.75,22768.400390625,22612.25,232400,1.0
^NSEI,2024-04-10,22720.25,22753.80078125,22775.69921875,22673.69921875,276800,1.0
^NSEI,2024-04-12,22677.400390625,22519.400390625,22726.44921875,22503.75,357200,1.0
^NSEI,2024-04-15,22339.05078125,22272.5,22427.44921875,22259.55078125,355500,1.0
^NSEI,2024-04-16,22125.30078125,22147.900390625,22213.75,22079.44921875,317300,1.0
^NSEI,2024-04-18,22212.349609375,21995.849609375,22326.5,21961.69921875,456900,1.0
^NSEI,2024-04-19,21861.5,22147.0,22179.55078125,21777.650390625,362500,1.0
^NSEI,2024-04-22,22336.900390625,22336.400390625,22375.650390625,22198.150390625,279300,1.0
^NSEI,2024-04-23,22447.05078125,22368.0,22447.55078125,22349.44921875,231500,1.0
^NSEI,2024-04-24,22421.55078125,22402.400390625,22476.44921875,22384.0,235900,1.0
^NSEI,2024-04-25,22316.900390625,22570.349609375,22625.94921875,22305.25,475000,1.0
^NSEI,2024-04-26,22620.400390625,22419.94921875,22620.400390625,22385.55078125,329900,1.0
^NSEI,2024-04-29,22475.55078125,22643.400390625,22655.80078125,22441.900390625,292000,1.0
^NSEI,2024-04-30,22679.650390625,22604.849609375,22783.349609375,22568.400390625,361900,1.0
^NSEI,2024-05-02,22567.849609375,22648.19921875,22710.5,22567.849609375,445900,1.0
^NSEI,2024-05-03,22766.349609375,22475.849609375,22794.69921875,22348.05078125,438100,1.0
^NSEI,2024-05-06,22561.599609375,22442.69921875,22588.80078125,22409.44921875,320300,1.0
^NSEI,2024-05-07,22489.75,22302.5,22499.05078125,22232.05078125,297800,1.0
^NSEI,2024-05-08,22231.19921875,22302.5,22368.650390625,22185.19921875,277400,1.0
^NSEI,2024-05-09,22224.80078125,21957.5,22307.75,21932.400390625,331300,1.0
^NSEI,2024-05-10,21990.94921875,22055.19921875,22131.30078125,21950.30078125,265800,1.0
^NSEI,2024-05-13,22027.94921875,22104.05078125,22131.650390625,21821.05078125,278200,1.0
^NSEI,2024-05-14,22112.900390625,22217.849609375,22270.05078125,22081.25,230200,1.0
^NSEI,2024-05-15,22255.599609375,22200.55078125,22297.55078125,22151.75,231900,1.0
^NSEI,2024-05-16,22319.19921875,22403.849609375,22432.25,22054.55078125,368900,1.0
^NSEI,2024-05-17,22415.25,22466.099609375,22502.150390625,22345.650390625,242700,1.0
^NSEI,2024-05-21,22404.55078125,22529.05078125,22591.099609375,22404.55078125,347600,1.0
^NSEI,2024-05-22,22576.599609375,22597.80078125,22629.5,22483.150390625,290300,1.0
^NSEI,2024-05-23,22614.099609375,22967.650390625,22993.599609375,22577.44921875,369800,1.0
^NSEI,2024-05-24,22930.75,22957.099609375,23026.400390625,22908.0,261900,1.0
^NSEI,2024-05-27,23038.94921875,22932.44921875,23110.80078125,22871.19921875,260000,1.0
^NSEI,2024-05-28,22977.150390625,22888.150390625,22998.55078125,22858.5,217900,1.0
^NSEI,2024-05-29,22762.75,22704.69921875,22825.5,22685.44921875,269900,1.0
^NSEI,2024-05-30,22617.44921875,22488.650390625,22705.75,22417.0,373400,1.0
^NSEI,2024-05-31,22568.099609375,22530.69921875,22653.75,22465.099609375,572100,1.0
^NSEI,2024-06-03,23337.900390625,23263.900390625,23338.69921875,23062.30078125,569400,1.0
^NSEI,2024-06-04,23179.5,21884.5,23179.5,21281.44921875,1006100,1.0
^NSEI,2024-06-05,22128.349609375,22620.349609375,22670.400390625,21791.94921875,638500,1.0
^NSEI,2024-06-06,22798.599609375,22821.400390625,22910.150390625,22642.599609375,480400,1.0
^NSEI,2024-06-07,22821.849609375,23290.150390625,23320.19921875,22789.05078125,473600,1.0
^NSEI,2024-06-10,23319.150390625,23259.19921875,23411.900390625,23227.150390625,304400,1.0
^NSEI,2024-06-11,23283.75,23264.849609375,23389.44921875,23206.650390625,305200,1.0
^NSEI,2024-06-12,23344.44921875,23322.94921875,23441.94921875,23295.94921875,295600,1.0
^NSEI,2024-06-13,23480.94921875,23398.900390625,23481.05078125,23353.900390625,268300,1.0
^NSEI,2024-06-14,23464.94921875,23465.599609375,23490.400390625,23334.25,223100,1.0
^NSEI,2024-06-18,23570.80078125,23557.900390625,23579.05078125,23499.69921875,272200,1.0
^NSEI,2024-06-19,23629.849609375,23516.0,23664.0,23412.900390625,328800,1.0
^NSEI,2024-06-20,23586.150390625,23567.0,23624.0,23442.599609375,280300,1.0
^NSEI,2024-06-21,23661.150390625,23501.099609375,23667.099609375,23398.19921875,609900,1.0
^NSEI,2024-06-24,23382.30078125,23537.849609375,23558.099609375,23350.0,239400,1.0
^NSEI,2024-06-25,23577.099609375,23721.30078125,23754.150390625,23562.05078125,298100,1.0
^NSEI,2024-06-26,23723.099609375,23868.80078125,23889.900390625,23670.44921875,287800,1.0
^NSEI,2024-06-27,23881.55078125,24044.5,24087.44921875,23805.400390625,515200,1.0
^NSEI,2024-06-28,24085.900390625,24010.599609375,24174.0,23985.80078125,354800,1.0
^NSEI,2024-07-01,23992.94921875,24141.94921875,24164.0,23992.69921875,0,1.0
^NSEI,2024-07-02,24228.75,24123.849609375,24236.349609375,24056.400390625,0,1.0
^NSEI,2024-07-03,24291.75,24286.5,24309.150390625,24207.099609375,0,1.0
^NSEI,2024-07-04,24369.94921875,24302.150390625,24401.0,24281.0,251200,1.0
^NSEI,2024-07-05,24213.349609375,24323.849609375,24363.0,24168.849609375,298400,1.0
